Id;Echeance;PhenomenId;PhenomenDesc;DangerCode;DangerColor;StartDate;EndDate;EmissionDate
57;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
57;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
57;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
57;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
57;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
57;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
57;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
57;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
58;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
58;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
58;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
58;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
58;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
58;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
58;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
58;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
58;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
58;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
59;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
59;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
59;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
59;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
59;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
59;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
59;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
59;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
59;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
59;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
5910;J;9;vagues submersion;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
5910;J1;9;vagues submersion;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
60;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
60;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
60;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
60;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
60;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
60;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
60;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
60;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
60;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
60;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
61;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
61;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
61;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
61;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
61;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
61;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
61;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
61;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
61;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
61;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
62;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
62;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
62;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
62;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
62;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
62;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
62;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
62;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
62;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
62;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
6210;J;9;vagues submersion;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
6210;J1;9;vagues submersion;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
63;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
63;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
63;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
63;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
63;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
63;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
63;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
63;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
63;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
63;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J1;8;avalanches;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J;8;avalanches;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
64;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
6410;J;9;vagues submersion;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
6410;J1;9;vagues submersion;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J1;8;avalanches;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J;8;avalanches;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
65;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
6610;J1;9;vagues submersion;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
6610;J;9;vagues submersion;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
67;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
67;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
67;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
67;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
67;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
67;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
67;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
67;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
67;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
67;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
68;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
68;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
68;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
68;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
68;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
68;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
68;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
68;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
68;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
68;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
69;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
69;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
69;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
69;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
69;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
69;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
69;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
69;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
69;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
69;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
70;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
70;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
70;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
70;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
70;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
70;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
70;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
70;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
70;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
70;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
71;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
71;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
71;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
71;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
71;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
71;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
71;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
71;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
71;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
71;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
72;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
72;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
72;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
72;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
72;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
72;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
72;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
72;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
72;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
72;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J;8;avalanches;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J1;8;avalanches;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
73;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J1;8;avalanches;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J;8;avalanches;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
74;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
75;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
75;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
75;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
75;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
75;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
75;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
75;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
75;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
75;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
75;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
76;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
76;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
76;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
